,0,1,2,3,4,5,6,7,8,9,10,11,12
tsga10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lrrtm1,-0.0,1.0928938885898138,-0.0,-0.0,-0.0,-0.0,-0.0,1.0913942682535207,-0.0,-0.0,-0.0,1.0898974420423035,-0.0
gmfg,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tssk5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intu,-0.0,2.7393355704591107,0.006600292618206051,1.243641881475686,0.006663313332850241,-0.0,0.0441050670799762,-0.0,-0.0,-0.0,-0.0,0.006567168404500226,-0.0
b2m,4.024834813494245,-0.0,4.025124017668267,-0.0,-0.0,4.024690233125502,-0.0,4.025847281868007,4.024690233125502,4.025702599972396,4.025702599972396,4.023823055157743,4.02454566728459
gstp1,1.3297611319284448,-0.0,-0.0,1.3319411256870302,-0.0,-0.0,-0.0,-0.0,-0.0,1.330448989562662,-0.0,-0.0,-0.0
serpina6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b9d1os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctnna3,-0.0,2.476814452340309,-0.0,0.3565774740713584,1.1921282013635461,-0.0,-0.0,-0.0,-0.0,-0.0,0.35575066058376936,-0.0,-0.0
ube2s,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6592204600658054,-0.0
zbtb40,-0.0,4.348973110435775,0.3821256768731712,-0.0,0.3832497401187599,-0.0,4.344979656518014,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kcnd2,-0.0,0.8455792141748844,-0.0,3.198515525568506,0.23411994432740318,-0.0,-0.0,0.2335204945164241,-0.0,0.843409987525159,-0.0,-0.0,-0.0
arl1,-0.0,2.4141726262398078,-0.0,0.8346353263500292,-0.0,-0.0,7.272693275696519,-0.0,-0.0,-0.0,-0.0,4.582452408615443,-0.0
trim55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acyp2,-0.0,1.4827789772454327,-0.0,1.4825412246313214,-0.0,-0.0,-0.0,-0.0,-0.0,1.4809972405124572,-0.0,-0.0,1.480048308855671
csmd1,0.23317156151614907,6.830238485191723,-0.0,0.8452896388581166,1.8443310557162018,-0.0,0.23377006868764585,-0.0,-0.0,-0.0,-0.0,0.23282317747473358,-0.0
tmem263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpl26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trmt61a,20.12553133651801,-0.0,20.126977647356913,-0.0,20.139283011967443,20.12480828981586,20.13421355465236,20.130594693697482,20.12480828981586,20.129871139298015,20.129871139298015,20.120471530931432,20.12408531560591
slc4a4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dmkn,-0.0,3.072783474669484,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
etd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irx1,-0.0,1.2138407510568643,0.12717702209045476,3.500882882287131,0.12775666025703947,-0.0,0.5152307458200749,0.12734722479123267,-0.0,0.12731316576659865,-0.0,-0.0,-0.0
hist1h4h,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tdrd5,-0.0,1.4827789772454327,-0.0,-0.0,-0.0,-0.0,1.481709544857218,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
galnt13,-0.0,0.5568195191614806,-0.0,3.4047815033068884,-0.0,-0.0,0.5560979720021576,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
copz1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mkx,1.4802854550420073,-0.0,-0.0,1.4825412246313214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rrs1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
clasrp,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.879146979306066,-0.0
rrp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
olfr920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haghl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cdh3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm10093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcpt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zfp143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lsamp,-0.0,1.4827789772454327,-0.0,3.9606985332613545,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4794556956306877,-0.0
plac1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
myl4,1.0906455061377698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gapdhs,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
retnla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sap18b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dnajc30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prcp,0.7044653820411788,-0.0,-0.0,-0.0,-0.0,-0.0,2.095963031950858,-0.0,-0.0,-0.0,-0.0,4.043825039763426,-0.0
ppm1b,-0.0,-0.0,-0.0,0.6513555910827653,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
blnk,-0.0,0.9960078058867378,-0.0,-0.0,0.9958008012522053,-0.0,-0.0,-0.0,-0.0,0.9944566540269918,-0.0,-0.0,-0.0
prpf40a,-0.0,2.476814452340309,-0.0,1.1921282013635461,0.3565774740713584,-0.0,0.3561320061599758,0.3558141870589435,-0.0,-0.0,-0.0,0.3549259397241338,0.3552428927549499
maml3,-0.0,7.277313889306329,0.8329989791280936,4.591979740654417,0.8346353263500292,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.582452408615443,-0.0
spink12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpl15-ps3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slc38a11,-0.0,0.1668456231193484,-0.0,0.16676442576594822,0.16676442576594822,-0.0,0.16648055545417043,-0.0,-0.0,0.6395024192832893,0.16623763474155245,2.5919735842720555,-0.0
fnip2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sfmbt2,-0.0,2.60646012023145,-0.0,1.2647841426867226,1.2647841426867226,-0.0,0.3827864502512933,-0.0,-0.0,-0.0,-0.0,1.260234179859355,-0.0
stk19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h2-k1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm9104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exoc5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmprss11d,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm14173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmgt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
exosc5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
taok3,-0.0,0.3567048619907826,-0.0,1.1921282013635461,-0.0,-0.0,0.3561320061599758,-0.0,-0.0,0.35575066058376936,-0.0,0.3549259397241338,-0.0
agbl4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc38a10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rag1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.026570908822657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ddhd2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
naca,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dnaic1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cxcl12,-0.0,-0.0,-0.0,0.47807847583978724,0.47807847583978724,-0.0,-0.0,0.47718709479542587,-0.0,-0.0,-0.0,-0.0,-0.0
nuggc,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0919295257519086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
phf5a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiz1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
csn1s2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mageb5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acvr2b,-0.0,2.161160696273243,-0.0,2.1608978339549503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
krt79,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zcchc14,-0.0,2.161160696273243,-0.0,2.1608978339549503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nol4l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cracr2a,-0.0,0.64748019381015,0.24336863779700055,1.2853925437660212,1.2853925437660212,0.05094238981437878,0.6460828232809854,-0.0,-0.0,-0.0,-0.0,0.6431424995385755,0.050924361572981885
hipk2,-0.0,0.38338222142913886,-0.0,-0.0,-0.0,-0.0,-0.0,0.3824559064804567,-0.0,-0.0,-0.0,0.3815320541226848,-0.0
tmem151a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
stx17,-0.0,0.9106248316490415,-0.0,0.9104250348568426,0.9104250348568426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.90783280592443,-0.0
nol10,1.6600788187033557,-0.0,-0.0,1.6624122242192274,-0.0,-0.0,1.661551940129975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
smim20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
obscn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrps36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.531027729193588,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rps7,-0.0,-0.0,-0.0,-0.0,1.4825412246313214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
snrpa,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hist1h4d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpl27a-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm10101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sox21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cox5b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zic2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
krt5,-0.0,-0.0,-0.0,7.276286677770295,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem236,-0.0,4.387778574398095,-0.0,1.6624122242192274,1.6624122242192274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cep128,32.202479264369295,-0.0,32.20479370982945,-0.0,32.224485257748846,32.20132221562679,32.21637290410713,32.21058185484647,32.20132221562679,32.20942399357411,32.20942399357411,-0.0,32.20016528293898
c1qtnf7,-0.0,0.3321040613162088,-0.0,1.124341801386021,0.3319816075528812,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.33039415268319827,-0.0
sec22c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
orm2,-0.0,-0.0,-0.0,-0.0,4.912997645624466,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.879146979306066,-0.0
zfp229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wdr61,1.6600788187033557,1.6626581497858588,24.15278051625889,-0.0,24.167547694803297,24.15017715667748,24.16146404055445,24.157121189554108,24.15017715667748,24.156252880703846,-0.0,1.6592204600658054,24.149309544134418
dpp6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
adgrg5,-0.0,-0.0,-0.0,1.3319411256870302,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ksr2,-0.0,1.1924697613873103,1.1892294056365948,0.3565774740713584,0.3565774740713584,-0.0,0.3561320061599758,-0.0,-0.0,-0.0,-0.0,0.3549259397241338,-0.0
dot1l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pclo,-0.0,0.6695412400376113,0.017150974890192704,0.30262709069514826,0.09911656316041399,-0.0,0.6678916556573944,0.30145930314136765,-0.0,-0.0,-0.0,-0.0,0.017119306950442725
akap6,-0.0,-0.0,-0.0,0.12775666025703947,-0.0,-0.0,-0.0,0.12734722479123267,-0.0,-0.0,-0.0,-0.0,-0.0
mdc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u2af1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hist1h2ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vma21-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029p11rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
med9,-0.0,3.072783474669484,-0.0,3.072502881986098,3.072502881986098,-0.0,3.0715212665572995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cd2ap,-0.0,-0.0,-0.0,0.8346353263500292,0.8346353263500292,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gdpd1,-0.0,2.532249597799405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpl34-ps2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpl21-ps8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dlgap4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem91,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppp1r1b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tnnt3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ext1,-0.0,0.4164650019283391,-0.0,-0.0,-0.0,-0.0,1.0109240024216801,-0.0,-0.0,-0.0,0.09781179083347619,-0.0,-0.0
cyp2d22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slc22a12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1591906433336323,-0.0,-0.0,-0.0
kalrn,-0.0,0.4782272223156363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bod1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
akr1b10,-0.0,1.3321709011099792,-0.0,-0.0,-0.0,-0.0,1.3311373655334067,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
armt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tac1,-0.0,0.8348281036071759,-0.0,2.4137211342305553,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klra6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mospd2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rps17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
armc4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ttr,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rufy4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
myl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ces2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm6311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suclg2,-0.0,-0.0,1.8802883719353374,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
defa35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm5805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patj,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.481709544857218,-0.0,-0.0,-0.0,1.4809972405124572,-0.0,-0.0
gm6822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bc048679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sphk1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccdc62,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ssbp3,-0.0,-0.0,-0.0,0.21861486408863987,-0.0,0.21765705941001098,-0.0,-0.0,-0.0,0.7975348318086443,0.21799178973971972,-0.0,-0.0
zscan20,-0.0,3.8003824563798765,1.0582581027730749,1.0610043058618266,1.0610043058618266,-0.0,1.0598725602351686,-0.0,-0.0,0.30850564324661545,0.30850564324661545,0.3077439534437516,-0.0
rbak,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc25a3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ugt2b38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myt1l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
odf1,-0.0,-0.0,-0.0,-0.0,1.2035860714272444,-0.0,1.2028095493566822,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dsg1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
csn1s2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serpina10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppp4r1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0688604698311193,-0.0
gm14851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ces1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rcc1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flot2,-0.0,-0.0,1.8802883719353374,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rps12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hist1h2af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm4953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpl34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hsh2d,-0.0,1.0928938885898138,1.0908593670625903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gmfb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
abca14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irgc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgghg,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4932415m13rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olfr285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm10108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zfp27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lmtk3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5730460c07rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iah1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
obp2a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pgk1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm10109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wisp3,-0.0,-0.0,-0.0,0.7669423093900298,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lmnb2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trim54,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
qk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm6055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cd200r4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpl13a-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm10110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
btbd3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp119b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
